date,model,alpha,return,sigma2,VaR,ES,period,period_start
2009-11-30,EGARCH,0.025,0.3371173007140081,2.0603276010578195,-2.867187091525087,-3.827571451726399,Period I,2005-01-01
2009-12-01,EGARCH,0.025,1.2294501061477423,2.0603276010578195,-2.867187091525087,-3.827571451726399,Period I,2005-01-01
2009-12-02,EGARCH,0.025,-0.044936465435678634,2.0603276010578195,-2.867187091525087,-3.827571451726399,Period I,2005-01-01
2009-12-03,EGARCH,0.025,-0.78509879179629,2.0603276010578195,-2.867187091525087,-3.827571451726399,Period I,2005-01-01
2009-12-04,EGARCH,0.025,0.569137345975483,2.0603276010578195,-2.867187091525087,-3.827571451726399,Period I,2005-01-01
2009-12-07,EGARCH,0.025,-0.15326196329653333,1.1642868246853841,-2.1549690053719317,-2.8837625040941326,Period I,2005-01-01
2009-12-08,EGARCH,0.025,-1.115907015915104,1.1642868246853841,-2.1549690053719317,-2.8837625040941326,Period I,2005-01-01
2009-12-09,EGARCH,0.025,0.3733520139255921,1.1642868246853841,-2.1549690053719317,-2.8837625040941326,Period I,2005-01-01
2009-12-10,EGARCH,0.025,0.5619544904667438,1.1642868246853841,-2.1549690053719317,-2.8837625040941326,Period I,2005-01-01
2009-12-11,EGARCH,0.025,0.42390252491877267,1.1642868246853841,-2.1549690053719317,-2.8837625040941326,Period I,2005-01-01
2009-12-14,EGARCH,0.025,0.6816800321253684,1.1642868246853841,-2.1549690053719317,-2.8837625040941326,Period I,2005-01-01
2009-12-15,EGARCH,0.025,-0.4659127410461224,1.1642868246853841,-2.1549690053719317,-2.8837625040941326,Period I,2005-01-01
2009-12-16,EGARCH,0.025,0.15255369106561056,1.1642868246853841,-2.1549690053719317,-2.8837625040941326,Period I,2005-01-01
2009-12-17,EGARCH,0.025,-1.208852209622162,1.1642868246853841,-2.1549690053719317,-2.8837625040941326,Period I,2005-01-01
2009-12-18,EGARCH,0.025,0.027223358197046153,1.1642868246853841,-2.1549690053719317,-2.8837625040941326,Period I,2005-01-01
2009-12-21,EGARCH,0.025,1.0111151791373518,1.1642868246853841,-2.1549690053719317,-2.8837625040941326,Period I,2005-01-01
2009-12-22,EGARCH,0.025,0.35864964165904084,1.1642868246853841,-2.1549690053719317,-2.8837625040941326,Period I,2005-01-01
2008-12-23,GJR-GARCH,0.025,-1.0391432729627237,9.432411160560228,-6.137721158806171,-8.010810275679962,Period I,2005-01-01
2008-12-24,GJR-GARCH,0.025,0.5786383218398263,9.432411160560228,-6.137721158806171,-8.010810275679962,Period I,2005-01-01
2008-12-26,GJR-GARCH,0.025,0.5753093522237429,9.432411160560228,-6.137721158806171,-8.010810275679962,Period I,2005-01-01
2008-12-29,GJR-GARCH,0.025,-0.28724095061899446,9.432411160560228,-6.137721158806171,-8.010810275679962,Period I,2005-01-01
2008-12-30,GJR-GARCH,0.025,2.342610539089738,9.432411160560228,-6.137721158806171,-8.010810275679962,Period I,2005-01-01
2008-12-31,GJR-GARCH,0.025,1.4173516099915529,9.432411160560228,-6.137721158806171,-8.010810275679962,Period I,2005-01-01
2009-01-02,GJR-GARCH,0.025,2.9696519178003355,9.432411160560228,-6.137721158806171,-8.010810275679962,Period I,2005-01-01
2009-01-05,GJR-GARCH,0.025,-0.11840118900765961,9.432411160560228,-6.137721158806171,-8.010810275679962,Period I,2005-01-01
2009-01-06,GJR-GARCH,0.025,0.6655270889422131,9.432411160560228,-6.137721158806171,-8.010810275679962,Period I,2005-01-01
2009-01-07,GJR-GARCH,0.025,-3.0414020791079848,9.432411160560228,-6.137721158806171,-8.010810275679962,Period I,2005-01-01
2009-01-08,GJR-GARCH,0.025,0.4072458971089522,9.432411160560228,-6.137721158806171,-8.010810275679962,Period I,2005-01-01
2009-01-09,GJR-GARCH,0.025,-2.1651926807517587,9.432411160560228,-6.137721158806171,-8.010810275679962,Period I,2005-01-01
2009-01-12,GJR-GARCH,0.025,-2.4313847924378575,9.432411160560228,-6.137721158806171,-8.010810275679962,Period I,2005-01-01
2009-01-13,GJR-GARCH,0.025,0.18384891350325747,9.432411160560228,-6.137721158806171,-8.010810275679962,Period I,2005-01-01
2009-01-14,GJR-GARCH,0.025,-3.195977410592953,9.432411160560228,-6.137721158806171,-8.010810275679962,Period I,2005-01-01
2009-01-15,GJR-GARCH,0.025,0.03554989494979771,9.432411160560228,-6.137721158806171,-8.010810275679962,Period I,2005-01-01
2009-01-16,GJR-GARCH,0.025,0.7789441442275626,9.432411160560228,-6.137721158806171,-8.010810275679962,Period I,2005-01-01
2009-01-20,GJR-GARCH,0.025,-5.423049312192624,9.432411160560228,-6.137721158806171,-8.010810275679962,Period I,2005-01-01
2009-01-21,GJR-GARCH,0.025,4.228552816206686,9.432411160560228,-6.137721158806171,-8.010810275679962,Period I,2005-01-01
2009-01-22,GJR-GARCH,0.025,-1.5587881906289451,9.432411160560228,-6.137721158806171,-8.010810275679962,Period I,2005-01-01
2009-01-23,GJR-GARCH,0.025,0.43410246516630385,8.603412971336558,-5.862113603811767,-7.671591859855348,Period I,2005-01-01
2009-01-26,GJR-GARCH,0.025,0.6834965054715632,8.603412971336558,-5.862113603811767,-7.671591859855348,Period I,2005-01-01
2009-01-27,GJR-GARCH,0.025,1.010648253622144,8.603412971336558,-5.862113603811767,-7.671591859855348,Period I,2005-01-01
2009-01-28,GJR-GARCH,0.025,3.3274366155453943,8.603412971336558,-5.862113603811767,-7.671591859855348,Period I,2005-01-01
2009-01-29,GJR-GARCH,0.025,-3.3037741216518097,8.603412971336558,-5.862113603811767,-7.671591859855348,Period I,2005-01-01
2009-01-30,GJR-GARCH,0.025,-2.055277472235818,8.603412971336558,-5.862113603811767,-7.671591859855348,Period I,2005-01-01
2009-02-02,GJR-GARCH,0.025,-0.30227940853050667,8.603412971336558,-5.862113603811767,-7.671591859855348,Period I,2005-01-01
2009-02-03,GJR-GARCH,0.025,1.3949192449676409,8.603412971336558,-5.862113603811767,-7.671591859855348,Period I,2005-01-01
2009-02-04,GJR-GARCH,0.025,-0.49080847130710814,8.603412971336558,-5.862113603811767,-7.671591859855348,Period I,2005-01-01
2009-02-05,GJR-GARCH,0.025,1.4770939817922155,8.603412971336558,-5.862113603811767,-7.671591859855348,Period I,2005-01-01
2009-02-06,GJR-GARCH,0.025,2.8098655578234966,8.603412971336558,-5.862113603811767,-7.671591859855348,Period I,2005-01-01
2009-02-09,GJR-GARCH,0.025,0.13786205759479542,8.603412971336558,-5.862113603811767,-7.671591859855348,Period I,2005-01-01
2009-02-10,GJR-GARCH,0.025,-4.689182743092,8.603412971336558,-5.862113603811767,-7.671591859855348,Period I,2005-01-01
2009-02-11,GJR-GARCH,0.025,0.5878462929680316,8.603412971336558,-5.862113603811767,-7.671591859855348,Period I,2005-01-01
2009-02-12,GJR-GARCH,0.025,0.0717507949255106,8.603412971336558,-5.862113603811767,-7.671591859855348,Period I,2005-01-01
2009-02-13,GJR-GARCH,0.025,-1.081613109807438,8.603412971336558,-5.862113603811767,-7.671591859855348,Period I,2005-01-01
2009-02-17,GJR-GARCH,0.025,-4.371607108689898,8.603412971336558,-5.862113603811767,-7.671591859855348,Period I,2005-01-01
2009-02-18,GJR-GARCH,0.025,-0.2401295831986448,8.603412971336558,-5.862113603811767,-7.671591859855348,Period I,2005-01-01
2009-02-19,GJR-GARCH,0.025,-1.0813647502500439,8.603412971336558,-5.862113603811767,-7.671591859855348,Period I,2005-01-01
2009-02-20,GJR-GARCH,0.025,-0.9768742769734874,8.603412971336558,-5.862113603811767,-7.671591859855348,Period I,2005-01-01
2009-02-23,GJR-GARCH,0.025,-3.6434577072935848,6.6786635529328455,-5.165035020662504,-6.775071451580375,Period I,2005-01-01
2009-02-24,GJR-GARCH,0.025,3.720933743960743,6.6786635529328455,-5.165035020662504,-6.775071451580375,Period I,2005-01-01
2009-02-25,GJR-GARCH,0.025,-0.7904162773987182,6.6786635529328455,-5.165035020662504,-6.775071451580375,Period I,2005-01-01
2009-02-26,GJR-GARCH,0.025,-1.6394884307632596,6.6786635529328455,-5.165035020662504,-6.775071451580375,Period I,2005-01-01
2009-02-27,GJR-GARCH,0.025,-2.2602131086717105,6.6786635529328455,-5.165035020662504,-6.775071451580375,Period I,2005-01-01
2009-03-02,GJR-GARCH,0.025,-4.608858081073006,6.6786635529328455,-5.165035020662504,-6.775071451580375,Period I,2005-01-01
2009-03-03,GJR-GARCH,0.025,-0.7535384859036656,6.6786635529328455,-5.165035020662504,-6.775071451580375,Period I,2005-01-01
2009-03-04,GJR-GARCH,0.025,2.3414378910774323,6.6786635529328455,-5.165035020662504,-6.775071451580375,Period I,2005-01-01
2009-03-05,GJR-GARCH,0.025,-4.170532764167614,6.6786635529328455,-5.165035020662504,-6.775071451580375,Period I,2005-01-01
2009-03-06,GJR-GARCH,0.025,0.1742595795658918,6.6786635529328455,-5.165035020662504,-6.775071451580375,Period I,2005-01-01
2009-03-09,GJR-GARCH,0.025,-1.182233087741168,6.6786635529328455,-5.165035020662504,-6.775071451580375,Period I,2005-01-01
2009-03-10,GJR-GARCH,0.025,5.790036749828206,6.6786635529328455,-5.165035020662504,-6.775071451580375,Period I,2005-01-01
2009-03-11,GJR-GARCH,0.025,0.6491304177849674,6.6786635529328455,-5.165035020662504,-6.775071451580375,Period I,2005-01-01
2009-03-12,GJR-GARCH,0.025,3.8616930364357995,6.6786635529328455,-5.165035020662504,-6.775071451580375,Period I,2005-01-01
2009-03-13,GJR-GARCH,0.025,0.7784145804795887,6.6786635529328455,-5.165035020662504,-6.775071451580375,Period I,2005-01-01
2009-03-16,GJR-GARCH,0.025,-0.3027257753259416,6.6786635529328455,-5.165035020662504,-6.775071451580375,Period I,2005-01-01
2009-03-17,GJR-GARCH,0.025,3.0124319961795063,6.6786635529328455,-5.165035020662504,-6.775071451580375,Period I,2005-01-01
2009-03-18,GJR-GARCH,0.025,2.213739118765506,6.6786635529328455,-5.165035020662504,-6.775071451580375,Period I,2005-01-01
2009-03-19,GJR-GARCH,0.025,-1.2463154293899426,6.6786635529328455,-5.165035020662504,-6.775071451580375,Period I,2005-01-01
2009-03-20,GJR-GARCH,0.025,-2.8656035125776578,6.6786635529328455,-5.165035020662504,-6.775071451580375,Period I,2005-01-01
2009-03-23,GJR-GARCH,0.025,6.936653028023308,5.412644422165952,-4.649729599855822,-6.089463618005655,Period I,2005-01-01
2009-03-24,GJR-GARCH,0.025,-1.9899965735440541,5.412644422165952,-4.649729599855822,-6.089463618005655,Period I,2005-01-01
2009-03-25,GJR-GARCH,0.025,1.0490666999103533,5.412644422165952,-4.649729599855822,-6.089463618005655,Period I,2005-01-01
2009-03-26,GJR-GARCH,0.025,2.0175741328649455,5.412644422165952,-4.649729599855822,-6.089463618005655,Period I,2005-01-01
2009-03-27,GJR-GARCH,0.025,-1.82132279488019,5.412644422165952,-4.649729599855822,-6.089463618005655,Period I,2005-01-01
2009-03-30,GJR-GARCH,0.025,-3.5165714082594945,5.412644422165952,-4.649729599855822,-6.089463618005655,Period I,2005-01-01
2009-03-31,GJR-GARCH,0.025,0.9222423255919477,5.412644422165952,-4.649729599855822,-6.089463618005655,Period I,2005-01-01
2009-04-01,GJR-GARCH,0.025,1.918107094829613,5.412644422165952,-4.649729599855822,-6.089463618005655,Period I,2005-01-01
2009-04-02,GJR-GARCH,0.025,2.8818369490195277,5.412644422165952,-4.649729599855822,-6.089463618005655,Period I,2005-01-01
2009-04-03,GJR-GARCH,0.025,0.9899321331862869,5.412644422165952,-4.649729599855822,-6.089463618005655,Period I,2005-01-01
2009-04-06,GJR-GARCH,0.025,-0.7863780065196408,5.412644422165952,-4.649729599855822,-6.089463618005655,Period I,2005-01-01
2009-04-07,GJR-GARCH,0.025,-2.360166373399636,5.412644422165952,-4.649729599855822,-6.089463618005655,Period I,2005-01-01
2009-04-08,GJR-GARCH,0.025,1.0720010709050372,5.412644422165952,-4.649729599855822,-6.089463618005655,Period I,2005-01-01
2009-04-09,GJR-GARCH,0.025,3.8973672554157055,5.412644422165952,-4.649729599855822,-6.089463618005655,Period I,2005-01-01
2009-04-13,GJR-GARCH,0.025,0.023309569590602167,5.412644422165952,-4.649729599855822,-6.089463618005655,Period I,2005-01-01
2009-04-14,GJR-GARCH,0.025,-1.7393826161506316,5.412644422165952,-4.649729599855822,-6.089463618005655,Period I,2005-01-01
2009-04-15,GJR-GARCH,0.025,1.0613325261499618,5.412644422165952,-4.649729599855822,-6.089463618005655,Period I,2005-01-01
2009-04-16,GJR-GARCH,0.025,1.4556297774207454,5.412644422165952,-4.649729599855822,-6.089463618005655,Period I,2005-01-01
2009-04-17,GJR-GARCH,0.025,0.6682843455783037,5.412644422165952,-4.649729599855822,-6.089463618005655,Period I,2005-01-01
2009-04-20,GJR-GARCH,0.025,-4.281929682176725,5.412644422165952,-4.649729599855822,-6.089463618005655,Period I,2005-01-01
2009-04-21,GJR-GARCH,0.025,1.9348900551471482,5.715733956957996,-4.778162323280735,-6.2603584800358485,Period I,2005-01-01
2009-04-22,GJR-GARCH,0.025,-0.6132055155160467,5.715733956957996,-4.778162323280735,-6.2603584800358485,Period I,2005-01-01
2009-04-23,GJR-GARCH,0.025,0.9769977226737957,5.715733956957996,-4.778162323280735,-6.2603584800358485,Period I,2005-01-01
2009-04-24,GJR-GARCH,0.025,1.499767537522274,5.715733956957996,-4.778162323280735,-6.2603584800358485,Period I,2005-01-01
2009-04-27,GJR-GARCH,0.025,-0.950740290971751,5.715733956957996,-4.778162323280735,-6.2603584800358485,Period I,2005-01-01
2009-04-28,GJR-GARCH,0.025,-0.31503047968277903,5.715733956957996,-4.778162323280735,-6.2603584800358485,Period I,2005-01-01
2009-04-29,GJR-GARCH,0.025,2.104610179165032,5.715733956957996,-4.778162323280735,-6.2603584800358485,Period I,2005-01-01
2009-04-30,GJR-GARCH,0.025,0.03432158344524315,5.715733956957996,-4.778162323280735,-6.2603584800358485,Period I,2005-01-01
2009-05-01,GJR-GARCH,0.025,0.5361957142381252,5.715733956957996,-4.778162323280735,-6.2603584800358485,Period I,2005-01-01
2009-05-04,GJR-GARCH,0.025,3.3453899118707304,5.715733956957996,-4.778162323280735,-6.2603584800358485,Period I,2005-01-01
2009-05-05,GJR-GARCH,0.025,-0.34168957334120814,5.715733956957996,-4.778162323280735,-6.2603584800358485,Period I,2005-01-01
2009-05-06,GJR-GARCH,0.025,1.7186123866239669,5.715733956957996,-4.778162323280735,-6.2603584800358485,Period I,2005-01-01
2009-05-07,GJR-GARCH,0.025,-1.398928583484315,5.715733956957996,-4.778162323280735,-6.2603584800358485,Period I,2005-01-01
2009-05-08,GJR-GARCH,0.025,2.3064585317510486,5.715733956957996,-4.778162323280735,-6.2603584800358485,Period I,2005-01-01
2009-05-11,GJR-GARCH,0.025,-1.8891078363386136,5.715733956957996,-4.778162323280735,-6.2603584800358485,Period I,2005-01-01
2009-05-12,GJR-GARCH,0.025,-0.2963578750162108,5.715733956957996,-4.778162323280735,-6.2603584800358485,Period I,2005-01-01
2009-05-13,GJR-GARCH,0.025,-2.5495407063288846,5.715733956957996,-4.778162323280735,-6.2603584800358485,Period I,2005-01-01
2009-05-14,GJR-GARCH,0.025,0.8533648513944746,5.715733956957996,-4.778162323280735,-6.2603584800358485,Period I,2005-01-01
2009-05-15,GJR-GARCH,0.025,-0.819542449132723,5.715733956957996,-4.778162323280735,-6.2603584800358485,Period I,2005-01-01
2009-05-18,GJR-GARCH,0.025,2.8011214941717695,5.715733956957996,-4.778162323280735,-6.2603584800358485,Period I,2005-01-01
2009-05-19,GJR-GARCH,0.025,-0.12064778723626043,2.6231815138161916,-3.2370069691540047,-4.2530781417400645,Period I,2005-01-01
2009-05-20,GJR-GARCH,0.025,-0.6716983840170287,2.6231815138161916,-3.2370069691540047,-4.2530781417400645,Period I,2005-01-01
2009-05-21,GJR-GARCH,0.025,-1.446723477814465,2.6231815138161916,-3.2370069691540047,-4.2530781417400645,Period I,2005-01-01
2009-05-22,GJR-GARCH,0.025,-0.2132104785256413,2.6231815138161916,-3.2370069691540047,-4.2530781417400645,Period I,2005-01-01
2009-05-26,GJR-GARCH,0.025,2.5289795148701324,2.6231815138161916,-3.2370069691540047,-4.2530781417400645,Period I,2005-01-01
2009-05-27,GJR-GARCH,0.025,-1.8014576482497175,2.6231815138161916,-3.2370069691540047,-4.2530781417400645,Period I,2005-01-01
2009-05-28,GJR-GARCH,0.025,1.3843734301126625,2.6231815138161916,-3.2370069691540047,-4.2530781417400645,Period I,2005-01-01
2009-05-29,GJR-GARCH,0.025,1.7552924223269621,2.6231815138161916,-3.2370069691540047,-4.2530781417400645,Period I,2005-01-01
2009-06-01,GJR-GARCH,0.025,2.391996499177469,2.6231815138161916,-3.2370069691540047,-4.2530781417400645,Period I,2005-01-01
2009-06-02,GJR-GARCH,0.025,0.08438122335373766,2.6231815138161916,-3.2370069691540047,-4.2530781417400645,Period I,2005-01-01
2009-06-03,GJR-GARCH,0.025,-1.2732235110220134,2.6231815138161916,-3.2370069691540047,-4.2530781417400645,Period I,2005-01-01
2009-06-04,GJR-GARCH,0.025,0.9352786340380315,2.6231815138161916,-3.2370069691540047,-4.2530781417400645,Period I,2005-01-01
2009-06-05,GJR-GARCH,0.025,0.02115958572229988,2.6231815138161916,-3.2370069691540047,-4.2530781417400645,Period I,2005-01-01
2009-06-08,GJR-GARCH,0.025,-0.41333255366907495,2.6231815138161916,-3.2370069691540047,-4.2530781417400645,Period I,2005-01-01
2009-06-09,GJR-GARCH,0.025,0.5084711376508008,2.6231815138161916,-3.2370069691540047,-4.2530781417400645,Period I,2005-01-01
2009-06-10,GJR-GARCH,0.025,-0.2539123905512595,2.6231815138161916,-3.2370069691540047,-4.2530781417400645,Period I,2005-01-01
2009-06-11,GJR-GARCH,0.025,0.4439264940071205,2.6231815138161916,-3.2370069691540047,-4.2530781417400645,Period I,2005-01-01
2009-06-12,GJR-GARCH,0.025,0.27383074945380476,2.6231815138161916,-3.2370069691540047,-4.2530781417400645,Period I,2005-01-01
2009-06-15,GJR-GARCH,0.025,-2.319499950528158,2.6231815138161916,-3.2370069691540047,-4.2530781417400645,Period I,2005-01-01
2009-06-16,GJR-GARCH,0.025,-1.3655811319777544,2.6231815138161916,-3.2370069691540047,-4.2530781417400645,Period I,2005-01-01
2009-06-17,GJR-GARCH,0.025,-0.09825464701284027,2.000947700012054,-2.8267096214044094,-3.68029358130263,Period I,2005-01-01
2009-06-18,GJR-GARCH,0.025,0.7291735560570102,2.000947700012054,-2.8267096214044094,-3.68029358130263,Period I,2005-01-01
2009-06-19,GJR-GARCH,0.025,-0.19537649011938807,2.000947700012054,-2.8267096214044094,-3.68029358130263,Period I,2005-01-01
2009-06-22,GJR-GARCH,0.025,-3.044579015397382,2.000947700012054,-2.8267096214044094,-3.68029358130263,Period I,2005-01-01
2009-06-23,GJR-GARCH,0.025,0.0783739567638226,2.000947700012054,-2.8267096214044094,-3.68029358130263,Period I,2005-01-01
2009-06-24,GJR-GARCH,0.025,0.8580921513096341,2.000947700012054,-2.8267096214044094,-3.68029358130263,Period I,2005-01-01
2009-06-25,GJR-GARCH,0.025,2.151563825811823,2.000947700012054,-2.8267096214044094,-3.68029358130263,Period I,2005-01-01
2009-06-26,GJR-GARCH,0.025,-0.2609891602732419,2.000947700012054,-2.8267096214044094,-3.68029358130263,Period I,2005-01-01
2009-06-29,GJR-GARCH,0.025,0.9320546954641561,2.000947700012054,-2.8267096214044094,-3.68029358130263,Period I,2005-01-01
2009-06-30,GJR-GARCH,0.025,-0.8123521790001337,2.000947700012054,-2.8267096214044094,-3.68029358130263,Period I,2005-01-01
2009-07-01,GJR-GARCH,0.025,0.4124217755158071,2.000947700012054,-2.8267096214044094,-3.68029358130263,Period I,2005-01-01
2009-07-02,GJR-GARCH,0.025,-2.767283511743629,2.000947700012054,-2.8267096214044094,-3.68029358130263,Period I,2005-01-01
2009-07-06,GJR-GARCH,0.025,-0.011129120663986641,2.000947700012054,-2.8267096214044094,-3.68029358130263,Period I,2005-01-01
2009-07-07,GJR-GARCH,0.025,-1.9566636688835874,2.000947700012054,-2.8267096214044094,-3.68029358130263,Period I,2005-01-01
2009-07-08,GJR-GARCH,0.025,-0.06815581250509894,2.000947700012054,-2.8267096214044094,-3.68029358130263,Period I,2005-01-01
2009-07-09,GJR-GARCH,0.025,0.19299338534081464,2.000947700012054,-2.8267096214044094,-3.68029358130263,Period I,2005-01-01
2009-07-10,GJR-GARCH,0.025,-0.23845930535050974,2.000947700012054,-2.8267096214044094,-3.68029358130263,Period I,2005-01-01
2009-07-13,GJR-GARCH,0.025,2.403799240078975,2.000947700012054,-2.8267096214044094,-3.68029358130263,Period I,2005-01-01
2009-07-14,GJR-GARCH,0.025,0.5644441291098867,2.000947700012054,-2.8267096214044094,-3.68029358130263,Period I,2005-01-01
2009-07-15,GJR-GARCH,0.025,2.8826725316357917,2.000947700012054,-2.8267096214044094,-3.68029358130263,Period I,2005-01-01
2009-07-16,GJR-GARCH,0.025,-0.1609717830750838,1.862430304809062,-2.7275262771825055,-3.57859520093068,Period I,2005-01-01
2009-07-17,GJR-GARCH,0.025,1.089517992491908,1.862430304809062,-2.7275262771825055,-3.57859520093068,Period I,2005-01-01
2009-07-20,GJR-GARCH,0.025,1.0567571965960236,1.862430304809062,-2.7275262771825055,-3.57859520093068,Period I,2005-01-01
2009-07-21,GJR-GARCH,0.025,0.46146117383865637,1.862430304809062,-2.7275262771825055,-3.57859520093068,Period I,2005-01-01
2009-07-22,GJR-GARCH,0.025,-0.02092574597321095,1.862430304809062,-2.7275262771825055,-3.57859520093068,Period I,2005-01-01
2009-07-23,GJR-GARCH,0.025,2.184239350693466,1.862430304809062,-2.7275262771825055,-3.57859520093068,Period I,2005-01-01
2009-07-24,GJR-GARCH,0.025,0.408741519394771,1.862430304809062,-2.7275262771825055,-3.57859520093068,Period I,2005-01-01
2009-07-27,GJR-GARCH,0.025,0.2953017994263744,1.862430304809062,-2.7275262771825055,-3.57859520093068,Period I,2005-01-01
2009-07-28,GJR-GARCH,0.025,-0.4688136282021755,1.862430304809062,-2.7275262771825055,-3.57859520093068,Period I,2005-01-01
2009-07-29,GJR-GARCH,0.025,-0.24547200895752974,1.862430304809062,-2.7275262771825055,-3.57859520093068,Period I,2005-01-01
2009-07-30,GJR-GARCH,0.025,1.0391257363027433,1.862430304809062,-2.7275262771825055,-3.57859520093068,Period I,2005-01-01
2009-07-31,GJR-GARCH,0.025,0.14178591870671048,1.862430304809062,-2.7275262771825055,-3.57859520093068,Period I,2005-01-01
2009-08-03,GJR-GARCH,0.025,1.6361769097712722,1.862430304809062,-2.7275262771825055,-3.57859520093068,Period I,2005-01-01
2009-08-04,GJR-GARCH,0.025,0.258521082258083,1.862430304809062,-2.7275262771825055,-3.57859520093068,Period I,2005-01-01
2009-08-05,GJR-GARCH,0.025,-0.28839290561714476,1.862430304809062,-2.7275262771825055,-3.57859520093068,Period I,2005-01-01
2009-08-06,GJR-GARCH,0.025,-0.519226592908312,1.862430304809062,-2.7275262771825055,-3.57859520093068,Period I,2005-01-01
2009-08-07,GJR-GARCH,0.025,1.302915226383367,1.862430304809062,-2.7275262771825055,-3.57859520093068,Period I,2005-01-01
2009-08-10,GJR-GARCH,0.025,-0.20772458120808637,1.862430304809062,-2.7275262771825055,-3.57859520093068,Period I,2005-01-01
2009-08-11,GJR-GARCH,0.025,-1.255491281157975,1.862430304809062,-2.7275262771825055,-3.57859520093068,Period I,2005-01-01
2009-08-12,GJR-GARCH,0.025,1.0671817838648352,1.862430304809062,-2.7275262771825055,-3.57859520093068,Period I,2005-01-01
2009-08-13,GJR-GARCH,0.025,0.7609827034181113,0.7279867586547754,-1.705263204249309,-2.239255585488488,Period I,2005-01-01
2009-08-14,GJR-GARCH,0.025,-0.7709059496523747,0.7279867586547754,-1.705263204249309,-2.239255585488488,Period I,2005-01-01
2009-08-17,GJR-GARCH,0.025,-2.491342690522046,0.7279867586547754,-1.705263204249309,-2.239255585488488,Period I,2005-01-01
2009-08-18,GJR-GARCH,0.025,0.7902764568321541,0.7279867586547754,-1.705263204249309,-2.239255585488488,Period I,2005-01-01
2009-08-19,GJR-GARCH,0.025,0.8741605694413355,0.7279867586547754,-1.705263204249309,-2.239255585488488,Period I,2005-01-01
2009-08-20,GJR-GARCH,0.025,1.025138407775959,0.7279867586547754,-1.705263204249309,-2.239255585488488,Period I,2005-01-01
2009-08-21,GJR-GARCH,0.025,1.9416214638024671,0.7279867586547754,-1.705263204249309,-2.239255585488488,Period I,2005-01-01
2009-08-24,GJR-GARCH,0.025,-0.009714112779598012,0.7279867586547754,-1.705263204249309,-2.239255585488488,Period I,2005-01-01
2009-08-25,GJR-GARCH,0.025,0.19406621166559035,0.7279867586547754,-1.705263204249309,-2.239255585488488,Period I,2005-01-01
2009-08-26,GJR-GARCH,0.025,0.009687885188834892,0.7279867586547754,-1.705263204249309,-2.239255585488488,Period I,2005-01-01
2009-08-27,GJR-GARCH,0.025,0.22268814670309842,0.7279867586547754,-1.705263204249309,-2.239255585488488,Period I,2005-01-01
2009-08-28,GJR-GARCH,0.025,-0.01934836313128255,0.7279867586547754,-1.705263204249309,-2.239255585488488,Period I,2005-01-01
2009-08-31,GJR-GARCH,0.025,-0.8939023624470115,0.7279867586547754,-1.705263204249309,-2.239255585488488,Period I,2005-01-01
2009-09-01,GJR-GARCH,0.025,-2.2304311381495983,0.7279867586547754,-1.705263204249309,-2.239255585488488,Period I,2005-01-01
2009-09-02,GJR-GARCH,0.025,-0.3799597209896823,0.7279867586547754,-1.705263204249309,-2.239255585488488,Period I,2005-01-01
2009-09-03,GJR-GARCH,0.025,0.8280606261845547,0.7279867586547754,-1.705263204249309,-2.239255585488488,Period I,2005-01-01
2009-09-04,GJR-GARCH,0.025,1.39116844684933,0.7279867586547754,-1.705263204249309,-2.239255585488488,Period I,2005-01-01
2009-09-08,GJR-GARCH,0.025,0.8585466226855942,0.7279867586547754,-1.705263204249309,-2.239255585488488,Period I,2005-01-01
2009-09-09,GJR-GARCH,0.025,0.7645083864563935,0.7279867586547754,-1.705263204249309,-2.239255585488488,Period I,2005-01-01
2009-09-10,GJR-GARCH,0.025,1.0166954417670773,0.7279867586547754,-1.705263204249309,-2.239255585488488,Period I,2005-01-01
2009-09-11,GJR-GARCH,0.025,-0.019091689973998686,1.0395779708751096,-2.0377087696682015,-2.6873652816664446,Period I,2005-01-01
2009-09-14,GJR-GARCH,0.025,0.4856016658290553,1.0395779708751096,-2.0377087696682015,-2.6873652816664446,Period I,2005-01-01
2009-09-15,GJR-GARCH,0.025,0.41706453004734534,1.0395779708751096,-2.0377087696682015,-2.6873652816664446,Period I,2005-01-01
2009-09-16,GJR-GARCH,0.025,1.5020921431161585,1.0395779708751096,-2.0377087696682015,-2.6873652816664446,Period I,2005-01-01
2009-09-17,GJR-GARCH,0.025,-0.14919438631904425,1.0395779708751096,-2.0377087696682015,-2.6873652816664446,Period I,2005-01-01
2009-09-18,GJR-GARCH,0.025,-0.4114485244940842,1.0395779708751096,-2.0377087696682015,-2.6873652816664446,Period I,2005-01-01
2009-09-21,GJR-GARCH,0.025,-0.25332309346603893,1.0395779708751096,-2.0377087696682015,-2.6873652816664446,Period I,2005-01-01
2009-09-22,GJR-GARCH,0.025,0.5807460648907438,1.0395779708751096,-2.0377087696682015,-2.6873652816664446,Period I,2005-01-01
2009-09-23,GJR-GARCH,0.025,-0.834705329027164,1.0395779708751096,-2.0377087696682015,-2.6873652816664446,Period I,2005-01-01
2009-09-24,GJR-GARCH,0.025,-1.1080165968645181,1.0395779708751096,-2.0377087696682015,-2.6873652816664446,Period I,2005-01-01
2009-09-25,GJR-GARCH,0.025,-0.5347145275845743,1.0395779708751096,-2.0377087696682015,-2.6873652816664446,Period I,2005-01-01
