date,model,alpha,return,sigma2,VaR,ES
2023-10-18,Historical Simulation,0.025,-1.3414646956172782,2.052198270280751,-2.943678539934055,-4.635524378820366
2023-10-19,Historical Simulation,0.025,-0.8825232029717109,2.053820195112719,-2.943678539934055,-4.635524378820366
2023-10-20,Historical Simulation,0.025,-1.2364165589842322,2.0546578946322565,-2.943678539934055,-4.635524378820366
2023-10-23,Historical Simulation,0.025,-0.17347143698367157,2.0561972043347048,-2.943678539934055,-4.635524378820366
2023-10-24,Historical Simulation,0.025,0.7511114561209816,2.0561500474121974,-2.943678539934055,-4.635524378820366
2023-10-25,Historical Simulation,0.025,-1.445617591105461,2.055874758874662,-2.943678539934055,-4.635524378820366
2023-10-26,Historical Simulation,0.025,-1.2046887403205693,2.0579223940791183,-2.943678539934055,-4.635524378820366
2023-10-27,Historical Simulation,0.025,-0.4543076364740735,2.059428760001548,-2.943678539934055,-4.635524378820366
2023-10-30,Historical Simulation,0.025,1.1884883929670365,2.059662830671617,-2.943678539934055,-4.635524378820366
2023-10-31,Historical Simulation,0.025,0.6260627657925518,2.060903956643647,-2.943678539934055,-4.635524378820366
2023-11-01,Historical Simulation,0.025,1.0608265814448672,2.0612126973314333,-2.943678539934055,-4.635524378820366
2023-11-02,Historical Simulation,0.025,1.8983031132927275,2.0622251310294195,-2.943678539934055,-4.635524378820366
2023-11-03,Historical Simulation,0.025,0.9082025844375439,2.0656785095345005,-2.943678539934055,-4.635524378820366
2023-11-06,Historical Simulation,0.025,0.2297847915620259,2.0664441000825025,-2.943678539934055,-4.635524378820366
2023-11-07,Historical Simulation,0.025,0.284199554427769,2.0664700081956364,-2.943678539934055,-4.635524378820366
2023-11-08,Historical Simulation,0.025,0.07321314630716516,2.066060152463422,-2.943678539934055,-4.635524378820366
2023-11-09,Historical Simulation,0.025,-0.7829319807058255,2.0660601110239702,-2.943678539934055,-4.635524378820366
2023-11-10,Historical Simulation,0.025,1.548430309641447,2.0667232471813315,-2.943678539934055,-4.635524378820366
2023-11-13,Historical Simulation,0.025,-0.0953639754326823,2.0688537668407334,-2.943678539934055,-4.635524378820366
2023-11-14,Historical Simulation,0.025,1.9214937613587866,2.068832323634363,-2.943678539934055,-4.635524378820366
2023-11-15,Historical Simulation,0.025,0.21148073588667296,2.0723568777516954,-2.943678539934055,-4.635524378820366
2023-11-16,Historical Simulation,0.025,0.122238529807709,2.0718458595046148,-2.943678539934055,-4.635524378820366
2023-11-17,Historical Simulation,0.025,0.12430303845870662,2.071817062946482,-2.943678539934055,-4.635524378820366
2023-11-20,Historical Simulation,0.025,0.7668124752286348,2.0716575175943786,-2.943678539934055,-4.635524378820366
2023-11-21,Historical Simulation,0.025,-0.21817926592202913,2.072025277902349,-2.943678539934055,-4.635524378820366
2023-11-22,Historical Simulation,0.025,0.3853399702227283,2.0712971969814378,-2.943678539934055,-4.635524378820366
2023-11-24,Historical Simulation,0.025,0.061516564562078574,2.070912074055603,-2.943678539934055,-4.635524378820366
2023-11-27,Historical Simulation,0.025,-0.18025831074994955,2.0705794870126923,-2.943678539934055,-4.635524378820366
2023-11-28,Historical Simulation,0.025,0.09896124396357014,2.0706069382033054,-2.943678539934055,-4.635524378820366
2023-11-29,Historical Simulation,0.025,-0.07036685470760853,2.0698495146254086,-2.943678539934055,-4.635524378820366
2023-11-30,Historical Simulation,0.025,0.3929728299914877,2.0697371296722697,-2.943678539934055,-4.635524378820366
2023-12-01,Historical Simulation,0.025,0.5898459934950832,2.0698415793480827,-2.943678539934055,-4.635524378820366
2023-12-04,Historical Simulation,0.025,-0.5263235464555216,2.070086287485346,-2.943678539934055,-4.635524378820366
2023-12-05,Historical Simulation,0.025,-0.019708162213514346,2.069729327876363,-2.943678539934055,-4.635524378820366
2023-12-06,Historical Simulation,0.025,-0.4037918727864448,2.0697319312795592,-2.943678539934055,-4.635524378820366
2023-12-07,Historical Simulation,0.025,0.7601436708841671,2.0695040341799333,-2.943678539934055,-4.635524378820366
2023-12-08,Historical Simulation,0.025,0.42899386827702907,2.070029231565077,-2.943678539934055,-4.635524378820366
2023-12-11,Historical Simulation,0.025,0.3882020560905879,2.0701827323717383,-2.943678539934055,-4.635524378820366
2023-12-12,Historical Simulation,0.025,0.4556834710761382,2.070167607406723,-2.943678539934055,-4.635524378820366
2023-12-13,Historical Simulation,0.025,1.3695899627010042,2.0703352832543644,-2.943678539934055,-4.635524378820366
2023-12-14,Historical Simulation,0.025,0.3204233465814398,2.0720981062546384,-2.943678539934055,-4.635524378820366
2023-12-15,Historical Simulation,0.025,-0.569407534975246,2.0721765240882837,-2.943678539934055,-4.635524378820366
2023-12-18,Historical Simulation,0.025,0.5609309688445641,2.072302484435788,-2.943678539934055,-4.635524378820366
2023-12-19,Historical Simulation,0.025,0.6062470643089396,2.0725726485634914,-2.943678539934055,-4.635524378820366
2023-12-20,Historical Simulation,0.025,-1.3954179408550986,2.072545151731314,-2.943678539934055,-4.635524378820366
2023-12-21,Historical Simulation,0.025,0.9437245558765752,2.0745609937527374,-2.943678539934055,-4.635524378820366
2023-12-22,Historical Simulation,0.025,0.20076758121667965,2.0745841921083787,-2.943678539934055,-4.635524378820366
2023-12-26,Historical Simulation,0.025,0.4213637385105742,2.0739731337021485,-2.943678539934055,-4.635524378820366
2023-12-27,Historical Simulation,0.025,0.18064529064549342,2.0740025939010422,-2.943678539934055,-4.635524378820366
2023-12-28,Historical Simulation,0.025,0.03776598313376663,2.073920051106232,-2.943678539934055,-4.635524378820366
2023-12-29,Historical Simulation,0.025,-0.2899171952549542,2.073676939271275,-2.943678539934055,-4.635524378820366
2024-01-02,Historical Simulation,0.025,-0.5612073647762583,2.0733773926170755,-2.943678539934055,-4.635524378820366
2024-01-03,Historical Simulation,0.025,-0.8200218753116064,2.0736299544294527,-2.943678539934055,-4.635524378820366
2024-01-04,Historical Simulation,0.025,-0.3226278085188268,2.073942796953981,-2.943678539934055,-4.635524378820366
2024-01-05,Historical Simulation,0.025,0.13687227117205658,2.0740358210374814,-2.943678539934055,-4.635524378820366
2024-01-08,Historical Simulation,0.025,1.4174987030583994,2.0740098863503924,-2.943678539934055,-4.635524378820366
2024-01-09,Historical Simulation,0.025,-0.15182214715403436,2.07529208972737,-2.943678539934055,-4.635524378820366
2024-01-10,Historical Simulation,0.025,0.5639492806995131,2.0752516691940204,-2.943678539934055,-4.635524378820366
2024-01-11,Historical Simulation,0.025,-0.044073723157556546,2.07547683028081,-2.943678539934055,-4.635524378820366
2024-01-12,Historical Simulation,0.025,0.06924998916625721,2.0754827125130473,-2.943678539934055,-4.635524378820366
2024-01-16,Historical Simulation,0.025,-0.36779815254260045,2.075477656902026,-2.943678539934055,-4.635524378820366
2024-01-17,Historical Simulation,0.025,-0.5574187544936198,2.0747758913147862,-2.943678539934055,-4.635524378820366
2024-01-18,Historical Simulation,0.025,0.8853494233072969,2.0723940185638274,-2.943678539934055,-4.635524378820366
2024-01-19,Historical Simulation,0.025,1.2389101331860433,2.0721027024580176,-2.943678539934055,-4.635524378820366
2024-01-22,Historical Simulation,0.025,0.2112104827275948,2.0735308557849104,-2.943678539934055,-4.635524378820366
2024-01-23,Historical Simulation,0.025,0.2912237082337803,2.073479218076888,-2.943678539934055,-4.635524378820366
2024-01-24,Historical Simulation,0.025,0.10925624315369024,2.0700329108071878,-2.943678539934055,-4.635524378820366
2024-01-25,Historical Simulation,0.025,0.5424155178897727,2.0695479528514937,-2.943678539934055,-4.635524378820366
2024-01-26,Historical Simulation,0.025,-0.12712113489856447,2.0676296218248713,-2.943678539934055,-4.635524378820366
2024-01-29,Historical Simulation,0.025,0.7888186936642857,2.066425153256131,-2.943678539934055,-4.635524378820366
2024-01-30,Historical Simulation,0.025,-0.07737525103342413,2.0669002699044063,-2.943678539934055,-4.635524378820366
2024-01-31,Historical Simulation,0.025,-1.6451914258144704,2.0665848852176403,-2.943678539934055,-4.635524378820366
2024-02-01,Historical Simulation,0.025,1.3003243074726334,2.068921560233336,-2.943678539934055,-4.635524378820366
2024-02-02,Historical Simulation,0.025,1.0472351923623717,2.0705000863492353,-2.943678539934055,-4.635524378820366
2024-02-05,Historical Simulation,0.025,-0.36478271713354266,2.071154234661783,-2.943678539934055,-4.635524378820366
2024-02-06,Historical Simulation,0.025,0.28990992604667126,2.0712956886848253,-2.943678539934055,-4.635524378820366
2024-02-07,Historical Simulation,0.025,0.8305819554012096,2.071344292003206,-2.943678539934055,-4.635524378820366
2024-02-08,Historical Simulation,0.025,0.04415833108797068,2.0718840596738612,-2.943678539934055,-4.635524378820366
2024-02-09,Historical Simulation,0.025,0.5762791733809747,2.071692008322328,-2.943678539934055,-4.635524378820366
2024-02-12,Historical Simulation,0.025,-0.043904531949478,2.071777237190568,-2.943678539934055,-4.635524378820366
2024-02-13,Historical Simulation,0.025,-1.3868781838918256,2.0706267426442064,-2.943678539934055,-4.635524378820366
2024-02-14,Historical Simulation,0.025,0.904659527888467,2.0609992835075612,-2.938936376637815,-4.61831034502069
2024-02-15,Historical Simulation,0.025,0.6876043767102246,2.051984517888309,-2.9058815092460417,-4.612781211091482
2024-02-16,Historical Simulation,0.025,-0.4992421806456445,2.052222079667203,-2.9058815092460417,-4.612781211091482
2024-02-20,Historical Simulation,0.025,-0.5520605720169922,2.030926947060641,-2.830932463394416,-4.5451767908495215
2024-02-21,Historical Simulation,0.025,0.09054231408219095,2.0310681466204845,-2.830932463394416,-4.5451767908495215
2024-02-22,Historical Simulation,0.025,2.048425603665073,2.0134970894468225,-2.830932463394416,-4.5451767908495215
2024-02-23,Historical Simulation,0.025,0.068942948791089,2.0087536657831704,-2.783431560555201,-4.542136635598634
2024-02-26,Historical Simulation,0.025,-0.3669253457560932,1.992197804516417,-2.783431560555201,-4.542136635598634
2024-02-27,Historical Simulation,0.025,0.18560256034270653,1.9805907950292925,-2.770612859729894,-4.518200126998091
2024-02-28,Historical Simulation,0.025,-0.13225219478980774,1.9776495722488778,-2.770612859729894,-4.518200126998091
2024-02-29,Historical Simulation,0.025,0.35884984645117274,1.9105658886916486,-2.685198648174807,-4.303762601066592
2024-03-01,Historical Simulation,0.025,0.9344468082401325,1.8857698949426096,-2.685198648174807,-4.303762601066592
2024-03-04,Historical Simulation,0.025,-0.10729900314741514,1.8609345381404125,-2.592399062169741,-4.211176295235788
2024-03-05,Historical Simulation,0.025,-1.00444113894327,1.7583587464766308,-2.584122061562808,-3.9125038748041807
2024-03-06,Historical Simulation,0.025,0.5054453726737116,1.6932668255878467,-2.584122061562808,-3.9125038748041807
2024-03-07,Historical Simulation,0.025,0.9877486355824644,1.557412253224479,-2.5427068591229047,-3.5523165012209166
2024-03-08,Historical Simulation,0.025,-0.6020292976064564,1.5313357941544972,-2.5427068591229047,-3.5523165012209166
2024-03-11,Historical Simulation,0.025,-0.08602198798415472,1.503998192111476,-2.4782088964310693,-3.446143451012608
2024-03-12,Historical Simulation,0.025,1.0699925765846128,1.5040056208550223,-2.4782088964310693,-3.446143451012608
2024-03-13,Historical Simulation,0.025,-0.15687412440107565,1.4792613355411173,-2.4744630219125807,-3.345553248097585
2024-03-14,Historical Simulation,0.025,-0.19787351992332033,1.4721679403993502,-2.439966137301105,-3.3409265735928573
2024-03-15,Historical Simulation,0.025,-0.9992521797621997,1.3983206275686433,-2.439966137301105,-3.3409265735928573
2024-03-18,Historical Simulation,0.025,0.5925564400416204,1.3974771154716732,-2.439966137301105,-3.3409265735928573
2024-03-19,Historical Simulation,0.025,0.5541759714507747,1.3663045719284894,-2.439966137301105,-3.3409265735928573
2024-03-20,Historical Simulation,0.025,0.9206790605195994,1.356963188437452,-2.407827947400742,-3.3175368534315393
2024-03-21,Historical Simulation,0.025,0.32992544416057124,1.3479058062605043,-2.407827947400742,-3.3175368534315393
2024-03-22,Historical Simulation,0.025,-0.18976059248372495,1.3455016729418359,-2.407827947400742,-3.3175368534315393
2024-03-25,Historical Simulation,0.025,-0.2766630103371412,1.3236677406355055,-2.4038900681836095,-3.229621748913274
2024-03-26,Historical Simulation,0.025,-0.1848720811659766,1.3189123770876998,-2.4038900681836095,-3.229621748913274
2024-03-27,Historical Simulation,0.025,0.8368703582209678,1.3166386094732963,-2.4038900681836095,-3.229621748913274
2024-03-28,Historical Simulation,0.025,-0.0191114060206056,1.275842560872468,-2.4038900681836095,-3.229621748913274
2024-04-01,Historical Simulation,0.025,-0.17413094278576044,1.2758490091941188,-2.4038900681836095,-3.229621748913274
2024-04-02,Historical Simulation,0.025,-0.637840066239782,1.2654277763277297,-2.4038900681836095,-3.229621748913274
2024-04-03,Historical Simulation,0.025,0.10978980906576893,1.2638244649610382,-2.4038900681836095,-3.229621748913274
2024-04-04,Historical Simulation,0.025,-1.2281197944720696,1.2628652163807248,-2.4038900681836095,-3.229621748913274
2024-04-05,Historical Simulation,0.025,1.0392697227312886,1.2564253414540796,-2.4038900681836095,-3.229621748913274
2024-04-08,Historical Simulation,0.025,0.05591824618205978,1.2525012358845131,-2.4038900681836095,-3.229621748913274
2024-04-09,Historical Simulation,0.025,0.11560955273918783,1.2523254735317768,-2.4038900681836095,-3.229621748913274
2024-04-10,Historical Simulation,0.025,-1.0063585851018562,1.2455357160227511,-2.4038900681836095,-3.229621748913274
2024-04-11,Historical Simulation,0.025,0.7518550514969957,1.2432944655314349,-2.4038900681836095,-3.229621748913274
2024-04-12,Historical Simulation,0.025,-1.3899225274285687,1.2338666396938809,-2.3791934227188674,-3.2024390811880306
2024-04-15,Historical Simulation,0.025,-1.2607265932115248,1.2314235507560727,-2.3791934227188674,-3.2024390811880306
2024-04-16,Historical Simulation,0.025,-0.18254601741845045,1.2331646566341639,-2.3791934227188674,-3.2024390811880306
2024-04-17,Historical Simulation,0.025,-0.5935821400641788,1.2314631857076945,-2.3791934227188674,-3.2024390811880306
2024-04-18,Historical Simulation,0.025,-0.20598541449591204,1.2299940416393167,-2.3791934227188674,-3.2024390811880306
2024-04-19,Historical Simulation,0.025,-0.8766665273877018,1.2297954273619465,-2.3791934227188674,-3.2024390811880306
2024-04-22,Historical Simulation,0.025,0.9166993946983032,1.2242551645299335,-2.3791934227188674,-3.2024390811880306
2024-04-23,Historical Simulation,0.025,1.1796774271143655,1.2240227136375377,-2.3791934227188674,-3.2024390811880306
2024-04-24,Historical Simulation,0.025,-0.047472996550494084,1.2177754964850815,-2.347213754498962,-3.190260922718007
2024-04-25,Historical Simulation,0.025,-0.38061567197108415,1.2177392727500571,-2.347213754498962,-3.190260922718007
2024-04-26,Historical Simulation,0.025,0.9429315293021178,1.2171863594098602,-2.347213754498962,-3.190260922718007
2024-04-29,Historical Simulation,0.025,0.3535214185462806,1.217427058683066,-2.347213754498962,-3.190260922718007
2024-04-30,Historical Simulation,0.025,-1.5968060924207315,1.2162097219736914,-2.347213754498962,-3.190260922718007
2024-05-01,Historical Simulation,0.025,-0.3252434411649949,1.2164269557326843,-2.347213754498962,-3.190260922718007
2024-05-02,Historical Simulation,0.025,0.9309965299443329,1.2165697040131829,-2.347213754498962,-3.190260922718007
2024-05-03,Historical Simulation,0.025,1.231912958333033,1.2130548177334615,-2.347213754498962,-3.190260922718007
2024-05-06,Historical Simulation,0.025,1.0273860527033316,1.2110355596272684,-2.347213754498962,-3.190260922718007
2024-05-07,Historical Simulation,0.025,0.11028380684626946,1.2106948560276856,-2.347213754498962,-3.190260922718007
2024-05-08,Historical Simulation,0.025,0.009665733795148856,1.210537829227586,-2.347213754498962,-3.190260922718007
2024-05-09,Historical Simulation,0.025,0.5745331819169011,1.2018710279263751,-2.347213754498962,-3.190260922718007
2024-05-10,Historical Simulation,0.025,0.1287296052018993,1.20095126255367,-2.347213754498962,-3.190260922718007
2024-05-13,Historical Simulation,0.025,0.013428613231119229,1.1983048106572418,-2.347213754498962,-3.190260922718007
2024-05-14,Historical Simulation,0.025,0.4577659496461211,1.1977446047807294,-2.347213754498962,-3.190260922718007
2024-05-15,Historical Simulation,0.025,1.2306991279978534,1.197887726131728,-2.347213754498962,-3.190260922718007
2024-05-16,Historical Simulation,0.025,-0.20596279688887353,1.197902188251376,-2.347213754498962,-3.190260922718007
2024-05-17,Historical Simulation,0.025,0.14365015702952905,1.1959509147519047,-2.347213754498962,-3.190260922718007
2024-05-20,Historical Simulation,0.025,0.11514481474172668,1.1959008530815776,-2.347213754498962,-3.190260922718007
2024-05-21,Historical Simulation,0.025,0.24495269806736564,1.195752965849523,-2.347213754498962,-3.190260922718007
2024-05-22,Historical Simulation,0.025,-0.2883497428891731,1.1956677392742825,-2.347213754498962,-3.190260922718007
2024-05-23,Historical Simulation,0.025,-0.7331026636718274,1.1951923621334752,-2.347213754498962,-3.190260922718007
2024-05-24,Historical Simulation,0.025,0.6594642789596251,1.1941996348127628,-2.347213754498962,-3.190260922718007
2024-05-28,Historical Simulation,0.025,0.06985983143454547,1.1944685263794115,-2.347213754498962,-3.190260922718007
2024-05-29,Historical Simulation,0.025,-0.7027184767931233,1.1883182327170378,-2.347213754498962,-3.190260922718007
2024-05-30,Historical Simulation,0.025,-0.6655802363201399,1.1875568607316627,-2.347213754498962,-3.190260922718007
2024-05-31,Historical Simulation,0.025,0.90669202532969,1.187431451522765,-2.347213754498962,-3.190260922718007
2024-06-03,Historical Simulation,0.025,0.08150207199744992,1.1877955249202863,-2.347213754498962,-3.190260922718007
2024-06-04,Historical Simulation,0.025,0.11172741940039223,1.151868054752054,-2.3062712096997275,-3.0466076888132676
2024-06-05,Historical Simulation,0.025,1.1815027054442568,1.1505823539192552,-2.3062712096997275,-3.0466076888132676
2024-06-06,Historical Simulation,0.025,-0.001872156590881285,1.15108741238826,-2.3062712096997275,-3.0466076888132676
2024-06-07,Historical Simulation,0.025,-0.1216396959663698,1.1476573679579152,-2.3062712096997275,-3.0466076888132676
2024-06-10,Historical Simulation,0.025,0.3084997641991491,1.1474670671833593,-2.3062712096997275,-3.0466076888132676
2024-06-11,Historical Simulation,0.025,0.24054217322930335,1.1475316695015068,-2.3062712096997275,-3.0466076888132676
2024-06-12,Historical Simulation,0.025,0.8179461827137284,1.146426664660062,-2.3062712096997275,-3.0466076888132676
2024-06-13,Historical Simulation,0.025,0.2011472906592374,1.1466672233641266,-2.3062712096997275,-3.0466076888132676
2024-06-14,Historical Simulation,0.025,0.06081975017191718,1.146525191216202,-2.3062712096997275,-3.0466076888132676
2024-06-17,Historical Simulation,0.025,0.792742117158922,1.139545539794673,-2.256806832485905,-3.0354585929405173
2024-06-18,Historical Simulation,0.025,0.25374737586777313,1.1390680327988683,-2.256806832485905,-3.0354585929405173
2024-06-20,Historical Simulation,0.025,-0.272022778197836,1.1330345305435296,-2.161694261244281,-3.029528803296119
2024-06-21,Historical Simulation,0.025,-0.4562476809995776,1.1311836678448801,-2.161694261244281,-3.029528803296119
2024-06-24,Historical Simulation,0.025,-0.32559597055963446,1.1299701720168804,-2.161694261244281,-3.029528803296119
2024-06-25,Historical Simulation,0.025,0.3843484859423134,1.129704023608859,-2.161694261244281,-3.029528803296119
2024-06-26,Historical Simulation,0.025,0.12473040467964629,1.129568388280175,-2.161694261244281,-3.029528803296119
2024-06-27,Historical Simulation,0.025,0.15752381681971572,1.127389658451075,-2.161694261244281,-3.029528803296119
2024-06-28,Historical Simulation,0.025,-0.3942869945335037,1.126207428089325,-2.161694261244281,-3.029528803296119
2024-07-01,Historical Simulation,0.025,0.20559795686297933,1.125908931006727,-2.161694261244281,-3.029528803296119
2024-07-02,Historical Simulation,0.025,0.6707171463487452,1.1255399451042793,-2.161694261244281,-3.029528803296119
2024-07-03,Historical Simulation,0.025,0.44526723749993663,1.1249951598196781,-2.161694261244281,-3.029528803296119
2024-07-05,Historical Simulation,0.025,0.574993460235957,1.1242907213505777,-2.161694261244281,-3.029528803296119
2024-07-08,Historical Simulation,0.025,0.11532627469240334,1.1230416091775783,-2.161694261244281,-3.029528803296119
2024-07-09,Historical Simulation,0.025,0.09719702134054468,1.1223056241099068,-2.161694261244281,-3.029528803296119
2024-07-10,Historical Simulation,0.025,0.9846651925863915,1.1221593306971653,-2.161694261244281,-3.029528803296119
2024-07-11,Historical Simulation,0.025,-0.8659969863070056,1.122968997619537,-2.161694261244281,-3.029528803296119
2024-07-12,Historical Simulation,0.025,0.6287712919899017,1.1232545705766295,-2.161694261244281,-3.029528803296119
2024-07-15,Historical Simulation,0.025,0.2746344253596575,1.1235599420162379,-2.161694261244281,-3.029528803296119
2024-07-16,Historical Simulation,0.025,0.5912633656968921,1.123344782024359,-2.161694261244281,-3.029528803296119
2024-07-17,Historical Simulation,0.025,-1.4120368318038583,1.1220551470284506,-2.161694261244281,-3.029528803296119
2024-07-18,Historical Simulation,0.025,-0.7714582945409498,1.123718235642665,-2.161694261244281,-3.029528803296119
2024-07-19,Historical Simulation,0.025,-0.6662727016045844,1.123948628785925,-2.161694261244281,-3.029528803296119
2024-07-22,Historical Simulation,0.025,1.0257119582686927,1.1239909839762374,-2.161694261244281,-3.029528803296119
2024-07-23,Historical Simulation,0.025,-0.15697793341651323,1.1235695041027451,-2.161694261244281,-3.029528803296119
2024-07-24,Historical Simulation,0.025,-2.292325782152594,1.123444810676332,-2.161694261244281,-3.029528803296119
2024-07-25,Historical Simulation,0.025,-0.5223989215959486,1.1284057038862503,-2.25648392675719,-3.030999238389264
2024-07-26,Historical Simulation,0.025,1.1137446118047623,1.1283198773976533,-2.25648392675719,-3.030999238389264
2024-07-29,Historical Simulation,0.025,0.05876006791036112,1.1293403384812386,-2.25648392675719,-3.030999238389264
2024-07-30,Historical Simulation,0.025,-0.5079347187582497,1.1290158710736975,-2.25648392675719,-3.030999238389264
2024-07-31,Historical Simulation,0.025,1.6123916227965613,1.1289447712766714,-2.25648392675719,-3.030999238389264
2024-08-01,Historical Simulation,0.025,-1.4262163712746048,1.131390633199748,-2.25648392675719,-3.030999238389264
2024-08-02,Historical Simulation,0.025,-1.879391883853948,1.1335067622700175,-2.25648392675719,-3.030999238389264
2024-08-05,Historical Simulation,0.025,-2.9556211486463297,1.13645477775619,-2.25648392675719,-3.030999238389264
2024-08-06,Historical Simulation,0.025,0.9177326052492472,1.143670389608705,-2.2926486878813095,-3.057531053049013
2024-08-07,Historical Simulation,0.025,-0.6706438943734617,1.1443854786222059,-2.2926486878813095,-3.057531053049013
2024-08-08,Historical Simulation,0.025,2.28542054770539,1.1448943476040847,-2.2926486878813095,-3.057531053049013
2024-08-09,Historical Simulation,0.025,0.43999277257457176,1.1498480693700917,-2.2926486878813095,-3.057531053049013
2024-08-12,Historical Simulation,0.025,0.052525519244537036,1.149974931903273,-2.2926486878813095,-3.057531053049013
2024-08-13,Historical Simulation,0.025,1.631185978368206,1.1497605511642788,-2.2926486878813095,-3.057531053049013
2024-08-14,Historical Simulation,0.025,0.31498234853460627,1.1522043674708944,-2.2926486878813095,-3.057531053049013
2024-08-15,Historical Simulation,0.025,1.699500662990351,1.1521818518899618,-2.2926486878813095,-3.057531053049013
2024-08-16,Historical Simulation,0.025,0.2239503597967925,1.153989856567168,-2.2926486878813095,-3.057531053049013
2024-08-19,Historical Simulation,0.025,0.9515993731818054,1.1539298954158885,-2.2926486878813095,-3.057531053049013
2024-08-20,Historical Simulation,0.025,-0.16274080484896214,1.1538445894432123,-2.2926486878813095,-3.057531053049013
2024-08-21,Historical Simulation,0.025,0.34306271319162496,1.1538595450458984,-2.2926486878813095,-3.057531053049013
2024-08-22,Historical Simulation,0.025,-0.7879458675625204,1.153590742816487,-2.2926486878813095,-3.057531053049013
2024-08-23,Historical Simulation,0.025,1.0569301785965204,1.1541201524072562,-2.2926486878813095,-3.057531053049013
2024-08-26,Historical Simulation,0.025,-0.23866838456129227,1.1543475353561727,-2.2926486878813095,-3.057531053049013
2024-08-27,Historical Simulation,0.025,0.1372156045470213,1.1524938470673871,-2.2926486878813095,-3.057531053049013
2024-08-28,Historical Simulation,0.025,-0.5822190304537772,1.1398952512075122,-2.25648392675719,-3.0091423858293416
2024-08-29,Historical Simulation,0.025,0.008953171475672745,1.1395386122311395,-2.25648392675719,-3.0091423858293416
2024-08-30,Historical Simulation,0.025,0.9500739432925398,1.1315768756366862,-2.161694261244281,-2.98855241578633
2024-09-03,Historical Simulation,0.025,-2.0793707331630267,1.1287555412751054,-2.161694261244281,-2.98855241578633
2024-09-04,Historical Simulation,0.025,-0.20489111776035251,1.1300455257720123,-2.161694261244281,-2.98855241578633
2024-09-05,Historical Simulation,0.025,-0.24351739489822358,1.130110641540874,-2.161694261244281,-2.98855241578633
2024-09-06,Historical Simulation,0.025,-1.6973352148319156,1.1286090909156083,-2.161694261244281,-2.98855241578633
2024-09-09,Historical Simulation,0.025,1.1134003557898289,1.1314474899790827,-2.161694261244281,-2.98855241578633
2024-09-10,Historical Simulation,0.025,0.43462540822322504,1.1323878204922657,-2.161694261244281,-2.98855241578633
2024-09-11,Historical Simulation,0.025,1.0206676803407815,1.1316678584257356,-2.161694261244281,-2.98855241578633
2024-09-12,Historical Simulation,0.025,0.8388018582504528,1.13002248171364,-2.161694261244281,-2.98855241578633
2024-09-13,Historical Simulation,0.025,0.5209150687080917,1.1292664758871687,-2.161694261244281,-2.98855241578633
2024-09-16,Historical Simulation,0.025,0.14757829283282722,1.1285629580663437,-2.161694261244281,-2.98855241578633
2024-09-17,Historical Simulation,0.025,0.04085237096515261,1.1228019967291911,-2.1477129024198276,-2.98106751076325
2024-09-18,Historical Simulation,0.025,-0.2970259928318526,1.1227577909852715,-2.1477129024198276,-2.98106751076325
2024-09-19,Historical Simulation,0.025,1.6920441150731775,1.1204787421813514,-2.1477129024198276,-2.98106751076325
2024-09-20,Historical Simulation,0.025,-0.4792685833681076,1.1206235363686206,-2.1477129024198276,-2.98106751076325
2024-09-23,Historical Simulation,0.025,0.2495753073231977,1.1205477806141857,-2.1477129024198276,-2.98106751076325
2024-09-24,Historical Simulation,0.025,0.28572285574197775,1.1200930729725,-2.1477129024198276,-2.98106751076325
2024-09-25,Historical Simulation,0.025,-0.22079491041084393,1.1198023977573395,-2.1477129024198276,-2.98106751076325
2024-09-26,Historical Simulation,0.025,0.3956812826083578,1.1188622067580174,-2.1477129024198276,-2.98106751076325
2024-09-27,Historical Simulation,0.025,-0.145137093237895,1.1160701269630027,-2.1477129024198276,-2.98106751076325
2024-09-30,Historical Simulation,0.025,0.3999270284267758,1.1139031440755776,-2.1477129024198276,-2.98106751076325
2024-10-01,Historical Simulation,0.025,-0.8998843314137522,1.111222305399009,-2.1477129024198276,-2.98106751076325
2024-10-02,Historical Simulation,0.025,0.04219682843773397,1.1114363190750816,-2.1477129024198276,-2.98106751076325
2024-10-03,Historical Simulation,0.025,-0.18298524197309596,1.110731494637067,-2.1477129024198276,-2.98106751076325
2024-10-04,Historical Simulation,0.025,0.9046298016799974,1.1083884143737774,-2.1477129024198276,-2.98106751076325
2024-10-07,Historical Simulation,0.025,-0.908155546442886,1.1086271328508248,-2.1477129024198276,-2.98106751076325
2024-10-08,Historical Simulation,0.025,0.9413104474973047,1.109082318114072,-2.1477129024198276,-2.98106751076325
2024-10-09,Historical Simulation,0.025,0.6902569758639199,1.1098484050910393,-2.1477129024198276,-2.98106751076325
2024-10-10,Historical Simulation,0.025,-0.1751558623292343,1.1102459066807215,-2.1477129024198276,-2.98106751076325
2024-10-11,Historical Simulation,0.025,0.5970394631148151,1.1077873690094153,-2.1477129024198276,-2.98106751076325
2024-10-14,Historical Simulation,0.025,0.814505771963461,1.1079635703848925,-2.1477129024198276,-2.98106751076325
2024-10-15,Historical Simulation,0.025,-0.7800018730859807,1.108485494574924,-2.1477129024198276,-2.98106751076325
2024-10-16,Historical Simulation,0.025,0.43369861093082546,1.1089349396399235,-2.1477129024198276,-2.98106751076325
2024-10-17,Historical Simulation,0.025,0.00858417457111971,1.10899834710314,-2.1477129024198276,-2.98106751076325
